18928,35
18929,35
18930,35
18931,35
18932,35
18933,35
18934,35
18935,35
18936,35
18937,35
18938,35
18939,35
18940,35
18941,35
18942,35
18943,35
18944,35
18945,35
18946,35
18947,35
18948,35
18949,35
18950,35
18951,35
18952,35
18953,35
18954,35
18955,35
18956,35
18957,35
18958,35
18959,35
18960,35
18961,35
18962,35
18963,35
18964,35
18965,35
18966,35
18967,35
18968,35
18969,35
18970,35
18971,35
18972,35
18973,35
18974,35
18975,35
18976,35
18977,35
18978,35
18979,35
18980,35
18981,35
18982,35
18983,35
18984,35
18985,35
18986,35
18987,35
18988,35
18989,35
18990,35
18991,35
18992,35
18993,35
18994,35
18995,35
18996,35
18997,35
18998,35
18999,35
19000,35
19001,35
19002,35
19003,35
19004,35
19005,35
19006,35
19007,35
19008,35
19009,35
19010,35
19011,35
19012,35
19013,35
19014,35
19015,35
19016,35
19017,35
19018,35
19019,35
19020,35
19021,35
19022,35
19023,35
19024,35
19025,35
19026,35
19027,35
19028,35
19029,35
19030,35
19031,35
19032,35
19033,35
19034,35
19035,35
19036,35
19037,35
19038,35
19039,35
19040,35
19041,35
19042,35
19043,35
19044,35
19045,35
19046,35
19047,35
19048,35
19049,35
19050,35
19051,35
19052,35
19053,35
19054,35
19055,35
19056,35
19057,35
19058,35
19059,35
19060,35
19061,35
19062,35
19063,35
19064,35
19065,35
19066,35
19067,35
19068,35
19069,35
19070,35
19071,35
19072,35
19073,35
19074,35
19075,35
19076,35
19077,35
19078,35
19079,35
19080,35
19081,35
19082,35
19083,35
19084,35
19085,35
19086,35
19087,35
19088,35
19089,35
19090,35
19091,35
19092,35
19093,35
19094,35
19095,35
19096,35
19097,35
19098,35
19099,35
19100,35
19101,35
19102,35
19103,35
19104,35
19105,35
19106,35
19107,35
19108,35
19109,35
19110,35
19111,35
19112,35
19113,35
19114,35
19115,35
19116,35
19117,35
19118,35
19119,35
19120,35
19121,35
19122,35
19123,35
19124,35
19125,35
19126,35
19127,35
19128,35
19129,35
19130,35
19131,35
19132,35
19133,35
19134,35
19135,35
19136,35
19137,35
19138,35
19139,35
19140,35
19141,35
19142,35
19143,35
19144,35
19145,35
19146,35
19147,35
19148,35
19149,35
19150,35
19151,35
19152,35
19153,35
19154,35
19155,35
19156,35
19157,35
19158,35
19159,35
19160,35
19161,35
19162,35
19163,35
19164,35
19165,35
19166,35
19167,35
19168,35
19169,35
19170,35
19171,35
19172,35
19173,35
19174,35
19175,35
19176,35
19177,35
19178,35
19179,35
19180,35
19181,35
19182,35
19183,35
19184,35
19185,35
19186,35
19187,35
19188,35
19189,35
19190,35
19191,35
19192,35
19193,35
19194,35
19195,35
19196,35
19197,35
19198,35
19199,35
19200,35
19201,35
19202,35
19203,35
19204,35
19205,35
19206,35
19207,35
19208,35
19209,35
19210,35
19211,35
19212,35
19213,35
19214,35
19215,35
19216,35
19217,35
19218,35
19219,35
19220,35
19221,35
19222,35
19223,35
19224,35
19225,35
19226,35
19227,35
19228,35
19229,35
19230,35
19231,35
19232,35
19233,35
19234,35
19235,35
19236,35
19237,35
19238,35
19239,35
19240,35
19241,35
19242,35
19243,35
19244,35
19245,35
19246,35
19247,35
19248,35
19249,35
19250,35
19251,35
19252,35
19253,35
19254,35
19255,35
19256,35
19257,35
19258,35
19259,35
19260,35
19261,35
19262,35
19263,35
19264,35
19265,35
19266,35
19267,35
19268,35
19269,35
19270,35
19271,35
19272,35
19273,35
19274,35
19275,35
19276,35
19277,35
19278,35
19279,35
19280,35
19281,35
19282,35
19283,35
19284,35
19285,35
19286,35
19287,35
19288,35
19289,35
19290,35
19291,35
19292,35
19293,35
19294,35
19295,35
19296,35
19297,35
19298,35
19299,35
19300,35
19301,35
19302,35
19303,35
19304,35
19305,35
19306,35
19307,35
19308,35
19309,35
19310,35
19311,35
19312,35
19313,35
19314,35
19315,35
19316,35
19317,35
19318,35
19319,35
19320,35
19321,35
19322,35
19323,35
19324,35
19325,35
19326,35
19327,35
19328,35
19329,35
19330,35
19331,35
19332,35
19333,35
19334,35
19335,35
19336,35
19337,35
19338,35
19339,35
19340,35
19341,35
19342,35
19343,35
19344,35
19345,35
19346,35
19347,35
19348,35
19349,35
19350,35
19351,35
19352,35
19353,35
19354,35
19355,35
19356,35
19357,35
19358,35
19359,35
19360,35
19361,35
19362,35
19363,35
19364,35
19365,35
19366,35
19367,35
19368,35
19369,35
19370,35
19371,35
19372,35
19373,35
19374,35
19375,35
19376,35
19378,35
19379,35
19380,35
19381,35
19382,35
19383,35
19384,35
19385,35
19386,35
19387,35
19388,35
19389,35
19390,35
19391,35
19392,35
19393,35
19394,35
19395,35
19396,35
19397,35
19398,35
19399,35
19400,35
19401,35
19402,35
19403,35
19404,35
19405,35
19406,35
19407,35
19408,35
19409,35
19410,35
19411,35
19412,35
19413,35
19414,35
19415,35
19416,35
19417,35
19418,35
19419,35
19420,35
19421,35
19422,35
19423,35
19424,35
19425,35
19426,35
19427,35
19428,35
19429,35
19430,35
19431,35
19432,35
19433,35
19434,35
19435,35
19436,35
19437,35
19438,35
19439,35
19440,35
19441,35
19442,35
19443,35
19444,35
19445,35
19446,35
19447,35
19448,35
19449,35
19450,35
19451,35
19452,35
19453,35
19454,35
19455,35
19456,35
19457,35
19458,35
19459,35
19460,35
19461,35
19462,35
19463,35
19464,35
19465,35
19466,35
19467,35
19468,35
19469,35
19470,35
19471,35
19472,35
19473,35
19474,35
19475,35
19476,35
19477,35
19478,35
19479,35
19480,35
19481,35
19482,35
19483,35
19484,35
19485,35
19486,35
19487,35
19488,35
19489,35
19490,35
19491,35
19492,35
19493,35
19494,35
19495,35
19496,35
19497,35
19498,35
19499,35
19500,35
19501,35
19502,35
19503,35
19504,35
19505,35
19506,35
19507,35
19508,35
19509,35
19510,35
19511,35
19512,35
19513,35
19514,35
19515,35
19516,35
19517,35
19518,35
19519,35
19520,35
19521,35
19522,35
19523,35
19524,35
19525,35
19526,35
19527,35
19528,35
19529,35
19530,35
19531,35
19532,35
19533,35
19534,35
19535,35
19536,35
19537,35
19538,35
19539,35
19540,35
19541,35
19542,35
19543,35
19544,35
19545,35
19546,35
19547,35
19548,35
19549,35
19550,35
19551,35
19552,35
19553,35
19554,35
19555,35
19556,35
19557,35
19558,35
19559,35
19560,35
19561,35
19562,35
19563,35
19564,35
19565,35
19566,35
19567,35
19568,35
19569,35
19570,35
19571,35
19572,35
19573,35
19574,35
19575,35
19576,35
19577,35
19578,35
19579,35
19580,35
19581,35
19582,35
19583,35
19584,35
19585,35
19586,35
19587,35
19588,35
19589,35
19590,35
19591,35
19592,35
19593,35
19594,35
19595,35
19596,35
19597,35
19598,35
19599,35
19600,35
19601,35
19602,35
19603,35
19604,35
19605,35
19606,35
19607,35
19608,35
19609,35
19610,35
19611,35
19612,35
19613,35
19614,35
19615,35
19616,35
19617,35
19618,35
19619,35
19620,35
19621,35
19622,35
19623,35
19624,35
19625,35
19626,35
19627,35
19628,35
19629,35
19630,35
19631,35
19632,35
19633,35
19634,35
19635,35
19636,35
19637,35
19638,35
19639,35
19640,35
19641,35
19642,35
19643,35
19644,35
19645,35
19646,35
19647,35
19648,35
19649,35
19650,35
19651,35
19652,35
19653,35
19654,35
19655,35
19656,35
19657,35
19658,35
19659,35
19660,35
19661,35
19662,35
19663,35
19664,35
19665,35
19666,35
19667,35
19668,35
19669,35
19670,35
19671,35
19672,35
19673,35
19674,35
19675,35
19676,35
19677,35
19678,35
19679,35
19680,35
19681,35
19682,35
19683,35
19684,35
19685,35
19686,35
19687,35
19688,35
19689,35
19690,35
19691,35
19692,35
19693,35
19694,35
19695,35
19696,35
19697,35
19698,35
19699,35
19700,35
19701,35
19702,35
19703,35
19704,35
19705,35
19706,35
19707,35
19708,35
19709,35
19710,35
19711,35
19712,35
19713,35
19714,35
19715,35
19716,35
19717,35
19718,35
19719,35
19720,35
19721,35
19722,35
19723,35
19724,35
19725,35
19726,35
19727,35
19728,35
19729,35
19730,35
19731,35
19732,35
19733,35
19734,35
19735,35
19736,35
19737,35
19738,35
19739,35
19740,35
19741,35
19742,35
19743,35
19744,35
19745,35
19746,35
19747,35
19748,35
19749,35
19750,35
19751,35
19752,35
19753,35
19754,35
19755,35
19756,35
19757,35
19758,35
19759,35
19760,35
19761,35
19762,35
19763,35
19764,35
19765,35
19766,35
19767,35
19768,35
19769,35
19770,35
19771,35
19772,35
19773,35
19774,35
19775,35
19776,35
19777,35
19778,35
19779,35
19780,35
19781,35
19782,35
19783,35
19784,35
19785,35
19786,35
19787,35
19788,35
19789,35
19790,35
19791,35
19792,35
19793,35
19794,35
19795,35
19796,35
19797,35
19798,35
19799,35
19800,35
19801,35
19802,35
19803,35
19804,35
19805,35
19806,35
19807,35
19808,35
19809,35
19810,35
19811,35
19812,35
19813,35
19814,35
19815,35
19816,35
19817,35
19818,35
19819,35
19820,35
19821,35
19822,35
19823,35
19824,35
19825,35
19826,35
19827,35
19828,35
19829,35
19830,35
19831,35
19832,35
19833,35
19834,35
19835,35
19836,35
19837,35
19838,35
19839,35
19840,35
19841,35
19842,35
19843,35
19844,35
19845,35
19846,35
19847,35
19848,35
19849,35
19850,35
19851,35
19852,35
19853,35
19854,35
19855,35
19856,35
19857,35
19858,35
19859,35
19860,35
19861,35
19862,35
19863,35
19864,35
19865,35
19866,35
19867,35
19868,35
19869,35
19870,35
19871,35
19872,35
19873,35
19874,35
19875,35
19876,35
19877,35
19878,35
19879,35
19880,35
19881,35
19882,35
19883,35
19884,35
19885,35
19886,35
19887,35
19888,35
19889,35
19890,35
19891,35
19892,35
19893,35
19894,35
19895,35
19896,35
19897,35
19898,35
19899,35
19900,35
19901,35
19902,35
19903,35
19904,35
19905,35
19906,35
19907,35
19908,35
19909,35
19910,35
19911,35
19912,35
19913,35
19914,35
19915,35
19916,35
19917,35
19918,35
19919,35
19920,35
19921,35
19922,35
19923,35
19924,35
19925,35
19926,35
19927,35
19928,35
19929,35
19930,35
19931,35
19932,35
19933,35
19934,35
19935,35
19936,35
19937,35
19938,35
19939,35
19940,35
19941,35
19942,35
19943,35
19944,35
19945,35
19946,35
19947,35
19948,35
19949,35
19950,35
19951,35
19952,35
19953,35
19954,35
19955,35
19956,35
19957,35
19958,35
19959,35
19960,35
19961,35
19962,35
19963,35
19964,35
19965,35
19966,35
19967,35
19968,35
19969,35
19970,35
19971,35
19972,35
19973,35
19974,35
19975,35
19976,35
19977,35
19978,35
19979,35
19980,35
19981,35
19982,35
19983,35
19984,35
19985,35
19986,35
19987,35
19988,35
19989,35
19990,35
19991,35
19992,35
19993,35
19994,35
19995,35
19996,35
19997,35
19998,35
19999,35
20000,35
20001,35
20002,35
20003,35
20004,35
20005,35
20006,35
20007,35
20008,35
20009,35
20010,35
20011,35
20012,35
20013,35
20014,35
20015,35
20016,35
20017,35
20018,35
20019,35
20020,35
20021,35
20022,35
20023,35
20024,35
20025,35
20026,35
20027,35
20028,35
20029,35
20030,35
20031,35
20032,35
20033,35
20034,35
20035,35
20036,35
20037,35
20038,35
20039,35
20040,35
20041,35
20042,35
20043,35
20044,35
20045,35
20046,35
20047,35
20048,35
20049,35
20050,35
20051,35
20052,35
20053,35
20054,35
20055,35
20056,35
20057,35
20058,35
20059,35
20060,35
20061,35
20062,35
20063,35
20064,35
20065,35
20066,35
20067,35
20068,35
20069,35
20070,35
20071,35
20072,35
20073,35
20074,35
20075,35
20076,35
20077,35
20078,35
20079,35
20080,35
20081,35
20082,35
20083,35
20084,35
20085,35
20086,35
20087,35
20088,35
20089,35
20090,35
20091,35
20092,35
20093,35
20094,35
20095,35
20096,35
20097,35
20098,35
20099,35
20100,35
20101,35
20102,35
20103,35
20104,35
20105,35
20106,35
20107,35
20108,35
20109,35
20110,35
20111,35
20112,35
20113,35
20114,35
20115,35
20116,35
20117,35
20118,35
20119,35
20120,35
20121,35
20122,35
20123,35
20124,35
20125,35
20126,35
20127,35
20128,35
20129,35
20130,35
20131,35
20132,35
20133,35
20134,35
20135,35
20136,35
20137,35
20138,35
20139,35
20140,35
20141,35
20142,35
20143,35
20144,35
20145,35
20146,35
20147,35
20148,35
20149,35
20150,35
20151,35
20152,35
20153,35
20154,35
20155,35
20156,35
20157,35
20158,35
20159,35
20160,35
20161,35
20162,35
20163,35
20164,35
20165,35
20166,35
20167,35
20168,35
20169,35
20170,35
20171,35
20172,35
20173,35
20174,35
20175,35
20176,35
20177,35
20178,35
20179,35
20180,35
20181,35
20182,35
20183,35
20184,35
20185,35
20186,35
20187,35
20188,35
20189,35
20190,35
20191,35
20192,35
20193,35
20194,35
20195,35
20196,35
20197,35
20198,35
20199,35
20200,35
20201,35
20202,35
20203,35
20204,35
20205,35
20206,35
20207,35
20208,35
20209,35
20210,35
20211,35
20212,35
20213,35
20214,35
20215,35
20216,35
20217,35
20218,35
20219,35
20220,35
20221,35
20222,35
20223,35
20224,35
20225,35
20226,35
20227,35
20228,35
20229,35
20230,35
20231,35
20232,35
20233,35
20234,35
20235,35
20236,35
20237,35
20238,35
20239,35
20240,35
20241,35
20242,35
20243,35
20244,35
20245,35
20246,35
20247,35
20248,35
20249,35
20250,35
20251,35
20252,35
20253,35
20254,35
20255,35
20256,35
20257,35
20258,35
20259,35
20260,35
20261,35
20262,35
20263,35
20264,35
20265,35
20266,35
20267,35
20268,35
20269,35
20270,35
20271,35
20272,35
20273,35
20274,35
20275,35
20276,35
20277,35
20278,35
20279,35
20280,35
20281,35
20282,35
20283,35
20284,35
20285,35
20286,35
20287,35
20288,35
20289,35
20290,35
20291,35
20292,35
20293,35
20294,35
20295,35
20296,35
20297,35
20298,35
20299,35
20300,35
20301,35
20302,35
20303,35
20304,35
20305,35
20306,35
20307,35
20308,35
20309,35
20310,35
20311,35
20312,35
20313,35
20314,35
20315,35
20316,35
20317,35
20318,35
20319,35
20320,35
20321,35
20322,35
20323,35
20324,35
20325,35
20326,35
20327,35
20328,35
20329,35
20330,35
20331,35
20332,35
20333,35
20334,35
20335,35
20336,35
20337,35
20338,35
20339,35
20340,35
20341,35
20342,35
20343,35
20344,35
20345,35
20346,35
20347,35
20348,35
20349,35
20350,35
20351,35
20352,35
20353,35
20354,35
20355,35
20356,35
20357,35
20358,35
20359,35
20360,35
20361,35
20362,35
20363,35
20364,35
20365,35
20366,35
20367,35
20368,35
20369,35
20370,35
20371,35
20372,35
20373,35
20374,35
20375,35
20376,35
20377,35
20378,35
20379,35
20380,35
20381,35
20382,35
20383,35
20384,35
20385,35
20386,35
20387,35
20388,35
20389,35
20390,35
20391,35
20392,35
20393,35
20394,35
20395,35
20396,35
20397,35
20398,35
20399,35
20400,35
20401,35
20402,35
20403,35
20404,35
20405,35
20406,35
20407,35
20408,35
20409,35
20410,35
20411,35
20412,35
20413,35
20414,35
20415,35
20416,35
20417,35
20418,35
20419,35
20420,35
20421,35
20422,35
20423,35
20424,35
20425,35
20426,35
20427,35
20428,35
20429,35
20430,35
20431,35
20432,35
20433,35
20434,35
20435,35
20436,35
20437,35
20438,35
20439,35
20440,35
20441,35
20442,35
20443,35
20444,35
20445,35
20446,35
20447,35
20448,35
20449,35
20450,35
20451,35
20452,35
20453,35
20454,35
20455,35
20456,35
20457,35
20458,35
20459,35
20460,35
20461,35
20462,35
20463,35
20464,35
20465,35
20466,35
20467,35
20468,35
20469,35
20470,35
20471,35
20472,35
20473,35
20474,35
20475,35
20476,35
20477,35
20478,35
20479,35
20480,35
20481,35
20482,35
20483,35
20484,35
20485,35
20486,35
20487,35
20488,35
20489,35
20490,35
20491,35
20492,35
20493,35
20494,35
20495,35
20496,35
20497,35
20498,35
20499,35
20500,35
20501,35
20502,35
20503,35
20504,35
20505,35
20506,35
20507,35
20508,35
20509,35
20510,35
20511,35
20512,35
20513,35
20514,35
20515,35
20516,35
20517,35
20518,35
20519,35
20520,35
20521,35
20522,35
20523,35
20524,35
20525,35
20526,35
20527,35
20528,35
20529,35
20530,35
20531,35
20532,35
20533,35
20534,35
20535,35
20536,35
20537,35
20538,35
20539,35
20540,35
20541,35
20542,35
20543,35
20544,35
20545,35
20546,35
20547,35
20548,35
20549,35
20550,35
20551,35
20552,35
20553,35
20554,35
20555,35
20556,35
20557,35
20558,35
20559,35
20560,35
20561,35
20562,35
20563,35
20564,35
20565,35
20566,35
20567,35
20568,35
20569,35
20570,35
20571,35
20572,35
20573,35
20574,35
20575,35
20576,35
20577,35
20578,35
20579,35
20580,35
20581,35
20582,35
20583,35
20584,35
20585,35
20586,35
20587,35
20588,35
20589,35
20590,35
20591,35
20592,35
20593,35
20594,35
20595,35
20596,35
20597,35
20598,35
20599,35
20600,35
20601,35
20602,35
20603,35
20604,35
20605,35
20606,35
20607,35
20608,35
20609,35
20610,35
20611,35
20612,35
20613,35
20614,35
20615,35
20616,35
20617,35
20618,35
20619,35
20620,35
20621,35
20622,35
20623,35
20624,35
20625,35
20626,35
20627,35
20628,35
20629,35
20630,35
20631,35
20632,35
20633,35
20634,35
20635,35
20636,35
20637,35
20638,35
20639,35
20640,35
20641,35
20642,35
20643,35
20644,35
20645,35
20646,35
20647,35
20648,35
20649,35
20650,35
20651,35
20652,35
20653,35
20654,35
20655,35
20656,35
20657,35
20658,35
20659,35
20660,35
20661,35
20662,35
20663,35
20664,35
20665,35
20666,35
20667,35
20668,35
20669,35
20670,35
20671,35
20672,35
20673,35
20674,35
20675,35
20676,35
20677,35
20678,35
20679,35
20680,35
20681,35
20682,35
20683,35
20684,35
20685,35
20686,35
20687,35
20688,35
20689,35
20690,35
20691,35
20692,35
20693,35
20694,35
20695,35
20696,35
20697,35
20698,35
20699,35
20700,35
20701,35
20702,35
20703,35
20704,35
20705,35
20706,35
20707,35
20708,35
20709,35
20710,35
20711,35
20712,35
20713,35
20714,35
20715,35
20716,35
20717,35
20718,35
20719,35
20720,35
20721,35
20722,35
20723,35
20724,35
20725,35
20726,35
20727,35
20728,35
20729,35
20730,35
20731,35
20732,35
20733,35
20734,35
20735,35
20736,35
20737,35
20738,35
20739,35
20740,35
20741,35
20742,35
20743,35
20744,35
20745,35
20746,35
20747,35
20748,35
20749,35
20750,35
20751,35
20752,35
20753,35
20754,35
20755,35
20756,35
20757,35
20758,35
20759,35
20760,35
20761,35
20762,35
20763,35
20764,35
20765,35
20766,35
20767,35
20768,35
20769,35
20770,35
20771,35
20772,35
20773,35
20774,35
20775,35
20776,35
20777,35
20778,35
20779,35
20780,35
20781,35
20782,35
20783,35
20784,35
20785,35
20786,35
20787,35
20788,35
20789,35
20790,35
20791,35
20792,35
20793,35
20794,35
20795,35
20796,35
20797,35
20798,35
20799,35
20800,35
20801,35
20802,35
20803,35
20804,35
20805,35
20806,35
20807,35
20808,35
20809,35
20810,35
20811,35
20812,35
20813,35
20814,35
20815,35
20816,35
20817,35
20818,35
20819,35
20820,35
20821,35
20822,35
20823,35
20824,35
20825,35
20826,35
20827,35
20828,35
20829,35
20830,35
20831,35
20832,35
20833,35
20834,35
20835,35
20836,35
20837,35
20838,35
20839,35
20840,35
20841,35
20842,35
20843,35
20844,35
20845,35
20846,35
20847,35
20848,35
20849,35
20850,35
20851,35
20852,35
20853,35
20854,35
20855,35
20856,35
20857,35
20858,35
20859,35
20860,35
20861,35
20862,35
20863,35
20864,35
20865,35
20866,35
20867,35
20868,35
20869,35
20870,35
20871,35
20872,35
20873,35
20874,35
20875,35
20876,35
20877,35
20878,35
20879,35
20880,35
20881,35
20882,35
20883,35
20884,35
20885,35
20886,35
20887,35
20888,35
20889,35
20890,35
20891,35
20892,35
20893,35
20894,35
20895,35
20896,35
20897,35
20898,35
20899,35
20900,35
20901,35
20902,35
20903,35
20904,35
20905,35
20906,35
20907,35
20908,35
20909,35
20910,35
20911,35
20912,35
20913,35
20914,35
20915,35
20916,35
20917,35
20918,35
20919,35
20920,35
20921,35
20922,35
20923,35
20924,35
20925,35
20926,35
20927,35
20928,35
20929,35
20930,35
20931,35
20932,35
20933,35
20934,35
20935,35
20936,35
20937,35
20938,35
20939,35
20940,35
20941,35
20942,35
20943,35
20944,35
20945,35
20946,35
20947,35
20948,35
20949,35
20951,35
20953,35
20954,35
20955,35
20956,35
20957,35
20958,35
20959,35
20960,35
20961,35
20962,35
20963,35
20964,35
20965,35
20966,35
20967,35
20968,35
20969,35
20970,35
20971,35
20972,35
20973,35
20974,35
20975,35
20976,35
20977,35
20978,35
20979,35
20980,35
20981,35
20982,35
20983,35
20984,35
20985,35
20986,35
20987,35
20988,35
20989,35
20990,35
20991,35
20992,35
20993,35
20994,35
20995,35
20996,35
20997,35
20998,35
20999,35
21000,35
21001,35
21002,35
21003,35
21004,35
21005,35
21006,35
21007,35
21008,35
21009,35
21010,35
21011,35
21012,35
21013,35
21014,35
21015,35
21016,35
21017,35
21018,35
21019,35
21020,35
21021,35
21022,35
21023,35
21024,35
21025,35
21026,35
21027,35
21028,35
21029,35
21030,35
21031,35
21032,35
21033,35
21034,35
21035,35
21036,35
21037,35
21038,35
21039,35
21040,35
21041,35
21042,35
21043,35
21044,35
21045,35
21046,35
21047,35
21048,35
21049,35
21050,35
21051,35
21052,35
21053,35
21054,35
21055,35
21056,35
21057,35
21058,35
21059,35
21060,35
21061,35
21062,35
21063,35
21064,35
21065,35
21066,35
21067,35
21068,35
21069,35
21070,35
21071,35
21072,35
21073,35
21074,35
21075,35
21076,35
21077,35
21078,35
21079,35
21080,35
21081,35
21082,35
21083,35
21084,35
21085,35
21086,35
21087,35
21088,35
21089,35
21090,35
21091,35
21092,35
21093,35
21094,35
21095,35
21096,35
21097,35
21098,35
21099,35
21100,35
21101,35
21102,35
21103,35
21104,35
21105,35
21106,35
21107,35
21108,35
21109,35
21110,35
21111,35
21112,35
21113,35
21114,35
21115,35
21116,35
21117,35
21118,35
21119,35
21120,35
21121,35
21122,35
21123,35
21124,35
21125,35
21126,35
21127,35
21128,35
21129,35
21130,35
21131,35
21132,35
21133,35
21134,35
21135,35
21136,35
21137,35
21138,35
21139,35
21140,35
21141,35
21142,35
21143,35
21144,35
21145,35
21146,35
21147,35
21148,35
21149,35
21150,35
21151,35
21152,35
21153,35
21154,35
21155,35
21156,35
21157,35
21158,35
21159,35
21160,35
21161,35
21162,35
